playerID,career_w,career_l,career_g,career_gs,career_cg,career_sho,career_sv,career_ipouts,career_h,career_er,career_hr_a,career_bb,career_so,seasons,debut_year,last_year,career_ip,peak_ip,peak_gs,peak_g,peak_sv,peak_so,peak_bb,peak_hr_a,peak_er,peak_h,peak_w,peak_l,peak_war,peak_year,peak_year_display,mean_sp_dedication,total_seasons_in_peak,career_war,role,nameFirst,nameLast,bbrefID,full_name,era_label,norm_era,h9_raw,k9_raw,bb9_raw,hr9_raw,ip_per_year_raw,h9_val,k9_val,bb9_val,hr9_val,sta_val,raw_ovr,ovr,rarity,str_val,ctl_val,mov_val,grt_val
brownbu01,51,103,234,165,106,10,4,4355,1368,517,36.0,631,501,9,1905,1913,1451.6666666666667,411.3333333333333,47,71,2,130,166,6.0,130,381,13,31,9.66,1909,1909,0.5725787899700943,3,15.48,SP,Buster,Brown,brownbu01,Buster Brown,Deadball (1901-1919),Deadball (1901-1919),8.389858233369687,3.7131952017448207,3.4907306434023995,0.3827699018538714,137.11111111111111,43.4,26.2,23.1,55.4,62.8,42.18,58.2,Common,26.2,23.1,55.4,43.4
browncl01,89,93,434,130,62,8,64,4457,1740,704,84.0,368,410,15,1928,1942,1485.6666666666667,481.0,32,151,37,151,113,29.0,208,517,33,29,10.0,1937,1932,0.2882882882882883,3,20.05,RP,Clint,Brown,browncl01,Clint Brown,Golden Era (1920-1941),Golden Era (1920-1941),9.328928046989722,3.6108663729809103,2.433186490455213,0.6475770925110133,160.33333333333334,25.5,22.7,82.5,47.4,72.1,50.040000000000006,62.5,Uncommon,22.7,82.5,47.4,25.5
brownda02,61,23,114,76,58,11,4,2206,588,196,9.0,232,487,7,1919,1925,735.3333333333334,482.3333333333333,50,68,3,323,139,5.0,108,338,41,12,15.9,1922,1924,0.7463924963924965,3,22.17,SP,Dave,Brown,brownda02,Dave Brown,Golden Era (1920-1941),Golden Era (1920-1941),6.949682462139718,5.872496336101613,2.7713727405959947,0.3297508549096239,160.77777777777777,125.0,92.5,67.1,112.3,72.3,93.84,98.7,Legendary,92.5,67.1,112.3,125.0
brownha01,85,92,358,211,47,13,11,5040,1677,712,173.0,389,710,14,1951,1964,1680.0,459.66666666666663,57,88,3,186,78,46.0,179,432,24,24,7.76,1960,1956,0.6736942070275403,3,17.38,SP,Hal,Brown,brownha01,Hal Brown,Integration (1942-1960),Integration (1942-1960),8.470944921677615,4.205154118241537,2.0343607882769077,0.9004547751389591,153.2222222222222,47.9,30.9,106.1,23.6,69.3,55.559999999999995,69.4,Uncommon,30.9,106.1,23.6,47.9
brownhu01,36,31,100,92,1,0,0,1594,461,206,61.0,179,585,4,2022,2025,531.3333333333334,375.6666666666667,63,69,0,407,124,35.0,118,304,25,18,9.540000000000001,2024,2025,0.7511520737327189,3,9.59,SP,Hunter,Brown,brownhu01,Hunter Brown,Modern Era (2016-Pres),Modern Era (2016-Pres),7.705848291835552,8.27388535031847,3.050376375217139,0.8598726114649681,125.22222222222223,67.0,77.2,55.5,57.0,58.1,62.96000000000001,76.9,Rare,77.2,55.5,57.0,67.0
brownja01,47,53,214,105,26,8,3,2678,934,415,82.0,353,516,7,1970,1977,892.6666666666666,463.3333333333333,56,92,2,283,154,34.0,200,494,27,28,3.87,1975,1974,0.5688690476190477,3,2.9600000000000004,RP,Jackie,Brown,brownja01,Jackie Brown,Expansion (1961-1976),Expansion (1961-1976),9.26532663316583,5.497989949748744,3.0542713567839197,0.7326633165829147,154.44444444444443,5.0,46.1,57.4,59.3,69.8,47.52,59.8,Common,46.1,57.4,59.3,5.0
brownje03,6,11,34,19,8,2,0,428,142,71,9.0,72,58,6,1938,1944,142.66666666666666,62.33333333333333,9,14,0,25,37,2.0,23,50,4,6,2.92,1940,1939,0.6111111111111112,3,2.88,SP,Jesse,Brown,brownje03,Jesse Brown,Golden Era (1920-1941),Golden Era (1920-1941),8.195679796696316,5.050825921219823,3.7090216010165187,0.7547649301143584,20.777777777777775,73.4,67.1,24.1,25.5,19.2,41.86,58.1,Common,67.1,24.1,25.5,73.4
brownjo07,2,2,11,4,4,0,0,165,39,14,3.0,28,28,5,1944,1948,55.0,41.333333333333336,3,8,0,24,21,0.0,6,25,2,2,1.71,1946,1948,0.3333333333333333,3,1.76,RP,John,Brown,brownjo07,John Brown,Integration (1942-1960),Integration (1942-1960),7.976519337016574,5.45303867403315,3.435082872928177,0.7458563535911602,13.777777777777779,69.6,66.4,45.7,50.4,17.8,49.980000000000004,62.5,Uncommon,66.4,45.7,50.4,69.6
brownju01,33,31,249,23,7,2,29,1792,619,270,26.0,300,301,12,1925,1941,597.3333333333334,234.33333333333331,8,94,13,113,86,9.0,74,208,12,13,4.71,1938,1938,0.13333333333333333,3,5.01,RP,Jumbo,Brown,brownju01,Jumbo Brown,Golden Era (1920-1941),Golden Era (1920-1941),8.224098234842671,4.87413660782809,3.2555640828856482,0.6009209516500384,78.1111111111111,72.2,61.7,44.9,56.9,39.1,54.96000000000001,68.6,Uncommon,61.7,44.9,56.9,72.2
brownke01,211,144,486,476,72,17,0,9769,3079,1185,208.0,901,2397,19,1986,2005,3256.3333333333335,720.0,100,101,0,632,129,37.0,183,593,48,24,23.53,1998,1998,0.9907407407407408,3,68.21,SP,Kevin,Brown,brownke01,Kevin Brown,Steroid Era (1994-2005),Steroid Era (1994-2005),7.648913043478261,7.378260869565217,1.9576086956521739,0.557608695652174,240.0,83.9,78.2,108.7,98.9,95.2,92.98,98.2,Legendary,78.2,108.7,98.9,83.9
brownll01,91,105,404,181,77,10,21,5079,1899,790,83.0,590,510,12,1925,1940,1693.0,577.6666666666667,62,122,4,183,181,25.0,234,599,39,33,11.379999999999999,1932,1935,0.5104427736006684,3,20.58,RP,Lloyd,Brown,brownll01,Lloyd Brown,Golden Era (1920-1941),Golden Era (1920-1941),9.118302614659237,3.532361765966566,2.9177025289327045,0.5207886840977282,192.55555555555557,34.4,20.3,60.4,73.3,82.9,54.260000000000005,67.7,Uncommon,20.3,60.4,73.3,34.4
brownma01,76,57,387,55,18,2,48,3226,1125,414,44.0,388,435,10,1935,1946,1075.3333333333333,466.6666666666667,36,144,23,184,152,15.0,164,484,25,28,8.0,1941,1939,0.25280732860520094,3,12.82,RP,Mace,Brown,brownma01,Mace Brown,Golden Era (1920-1941),Golden Era (1920-1941),9.084,4.1339999999999995,3.0119999999999996,0.4724999999999999,155.55555555555557,35.8,38.9,56.0,83.2,70.2,56.82,70.8,Rare,38.9,56.0,83.2,35.8
brownmo01,239,130,481,332,271,55,49,9517,2708,725,43.0,673,1375,14,1903,1916,3172.3333333333335,932.3333333333333,97,130,15,439,163,3.0,133,658,82,24,26.08,1908,1909,0.7578114478114478,3,59.05,SP,Mordecai,Brown,brownmo01,Mordecai Brown,Deadball (1901-1919),Deadball (1901-1919),6.73123344127171,4.460700618192522,1.8607594936708862,0.18280836031792758,310.77777777777777,117.8,49.4,102.9,120.4,109.9,100.08000000000001,99.9,Legendary,49.4,102.9,120.4,117.8
brownra99,123,47,224,163,142,17,15,4535,1437,540,40.0,430,726,15,1931,1945,1511.6666666666667,298.6666666666667,29,44,3,147,72,4.0,66,245,31,2,13.879999999999999,1938,1940,0.469047619047619,3,34.94,SP,Ray,Brown,brownra99,Ray Brown,Golden Era (1920-1941),Golden Era (1920-1941),7.830882352941177,4.858957219251337,2.5828877005347595,0.4331550802139037,99.55555555555556,88.8,61.2,75.7,91.2,47.8,72.94,85.7,Epic,61.2,75.7,91.2,88.8
brownto05,123,90,302,300,31,12,0,5763,1931,841,236.0,511,1000,12,1984,1995,1921.0,738.6666666666666,110,110,0,372,189,84.0,293,718,50,30,11.34,1988,1990,1.0,3,19.53,SP,Tom,Browning,brownto05,Tom Browning,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.6953125,4.738636363636363,2.4939630681818183,0.9971590909090909,246.2222222222222,33.8,27.7,82.5,16.8,96.6,51.480000000000004,64.3,Uncommon,27.7,82.5,16.8,33.8
broxtjo01,43,38,694,0,0,0,118,2028,580,256,51.0,268,758,13,2005,2017,676.0,234.33333333333331,0,224,41,310,87,17.0,70,174,15,7,5.69,2012,2006,0.0,3,11.77,RP,Jonathan,Broxton,broxtjo01,Jonathan Broxton,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.519570222563316,8.956254796623178,3.276285495011512,0.7666922486569455,78.1111111111111,83.2,103.8,47.3,64.7,39.1,67.62,81.3,Epic,103.8,47.3,64.7,83.2
brucebo01,49,71,219,167,26,6,1,3367,1146,480,95.0,340,733,9,1959,1967,1122.3333333333333,602.3333333333334,88,100,0,403,131,37.0,225,594,29,36,9.91,1962,1964,0.8777777777777778,3,10.74,SP,Bob,Bruce,brucebo01,Bob Bruce,Expansion (1961-1976),Expansion (1961-1976),8.78188616535106,5.8915662650602405,2.2671375155795594,0.6393851267137516,200.7777777777778,23.6,55.7,92.6,74.6,85.2,66.34,80.3,Epic,55.7,92.6,74.6,23.6
brunebr01,19,12,273,1,0,0,13,779,235,135,27.0,187,252,9,2004,2012,259.6666666666667,94.0,1,95,1,94,54,9.0,26,68,9,1,3.31,2008,2008,0.010416666666666666,3,1.1500000000000001,RP,Brian,Bruney,brunebr01,Brian Bruney,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.863945578231293,6.6190476190476195,3.8299319727891157,0.8877551020408163,31.333333333333332,67.8,53.6,22.6,46.5,21.3,42.36,58.2,Common,53.6,22.6,46.5,67.8
brunege01,69,93,324,213,39,15,4,4295,1303,576,133.0,581,921,15,1956,1971,1431.6666666666667,654.3333333333334,94,121,2,421,243,53.0,212,523,35,41,9.84,1966,1965,0.7792370231394622,3,7.77,SP,George,Brunet,brunege01,George Brunet,Expansion (1961-1976),Expansion (1961-1976),7.4994147483417875,5.722590714007023,3.3090128755364803,0.7690206788919235,218.11111111111111,81.5,51.6,46.0,53.3,90.1,64.5,78.4,Rare,51.6,46.0,53.3,81.5
brusswa01,28,16,340,0,0,0,14,1454,476,189,28.0,183,273,9,1977,1985,484.6666666666667,232.66666666666666,0,158,4,142,88,5.0,66,198,10,5,4.74,1982,1983,0.0,3,4.069999999999999,RP,Warren,Brusstar,brusswa01,Warren Brusstar,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.047765793528507,5.496147919876734,3.309707241910632,0.5200308166409862,77.55555555555556,62.6,46.3,46.0,94.8,38.8,57.7,71.7,Rare,46.3,46.0,94.8,62.6
brutoja01,6,7,22,12,8,0,0,339,137,74,8.0,39,51,3,1937,1940,113.0,113.0,12,22,0,51,39,8.0,74,137,6,7,0.22999999999999998,1938,1938,0.4198717948717949,3,0.22999999999999998,RP,Jack,Bruton,brutoja01,Jack Bruton,Golden Era (1920-1941),Golden Era (1920-1941),9.370607028753994,4.980830670926518,3.1661341853035143,0.805111821086262,37.666666666666664,23.7,65.0,49.0,15.2,22.5,35.08,56.0,Common,65.0,49.0,15.2,23.7
bryancl01,32,20,129,45,23,4,7,1630,511,225,13.0,262,272,6,1935,1940,543.3333333333334,463.0,40,108,5,245,227,7.0,178,409,29,16,6.92,1938,1938,0.3149920255183413,3,6.16,RP,Clay,Bryant,bryancl01,Clay Bryant,Golden Era (1920-1941),Golden Era (1920-1941),8.116138763197588,4.984917043740573,4.046757164404223,0.36651583710407243,154.33333333333334,76.7,65.1,8.6,104.8,69.7,64.98,78.9,Rare,65.1,8.6,104.8,76.7
bryanro01,57,56,205,132,23,6,1,2751,890,410,80.0,379,509,8,1967,1975,917.0,580.0,78,110,0,316,230,50.0,226,519,43,27,6.53,1971,1973,0.6915829746532759,3,3.79,RP,Ron,Bryant,bryanro01,Ron Bryant,Expansion (1961-1976),Expansion (1961-1976),8.167948717948718,5.056410256410256,3.474358974358974,0.8076923076923077,193.33333333333334,51.3,35.2,38.6,46.9,83.1,51.02000000000001,63.7,Uncommon,35.2,38.6,46.9,51.3
bubickr01,19,36,117,80,0,0,1,1415,472,217,57.0,190,444,6,2020,2025,471.6666666666667,276.66666666666663,40,76,1,269,103,30.0,106,245,15,15,5.140000000000001,2022,2025,0.5632183908045977,3,5.61,SP,Kris,Bubic,bubickr01,Kris Bubic,Modern Era (2016-Pres),Modern Era (2016-Pres),8.192307692307693,7.386713286713287,3.2874125874125877,0.9440559440559442,92.22222222222221,44.8,59.4,44.7,45.0,44.9,47.760000000000005,59.8,Common,59.4,44.7,45.0,44.8
buchhcl01,90,69,236,218,10,6,0,3997,1272,589,139.0,458,1024,13,2007,2019,1332.3333333333333,380.3333333333333,60,60,0,297,125,22.0,88,297,36,10,12.67,2011,2010,1.0,3,16.98,SP,Clay,Buchholz,buchhcl01,Clay Buchholz,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.535324526134407,6.501435956346928,3.0413555427914996,0.6513497989661114,126.77777777777777,82.5,51.1,57.9,82.0,58.7,66.44,80.4,Epic,51.1,57.9,82.0,82.5
buchtry01,17,6,285,0,0,0,2,709,173,83,33.0,115,259,7,2014,2021,236.33333333333334,128.33333333333334,0,138,2,143,57,14.0,41,78,7,3,3.83,2017,2016,0.0,3,5.12,RP,Ryan,Buchter,buchtry01,Ryan Buchter,Modern Era (2016-Pres),Modern Era (2016-Pres),7.315736040609137,7.270050761421318,3.511675126903553,0.931979695431472,42.77777777777778,84.9,57.0,34.6,46.7,23.6,49.36000000000001,61.7,Uncommon,57.0,34.6,46.7,84.9
buckega01,30,39,108,67,29,4,1,1692,622,245,15.0,214,134,5,1918,1928,564.0,523.3333333333333,61,97,1,123,201,12.0,209,552,29,34,8.56,1926,1927,0.6255952380952381,3,6.59,RP,Garland,Buckeye,buckega01,Garland Buckeye,Golden Era (1920-1941),Golden Era (1920-1941),9.218433179723503,3.051152073732719,3.3857142857142857,0.3981566820276498,174.44444444444443,30.1,5.4,38.9,98.4,77.8,50.120000000000005,62.6,Uncommon,5.4,38.9,98.4,30.1
buehlwa01,57,29,157,146,3,1,0,2519,718,328,106.0,251,846,8,2017,2025,839.6666666666666,527.3333333333334,86,87,0,578,126,51.0,163,397,38,13,12.969999999999999,2021,2021,0.9861111111111112,3,12.149999999999999,SP,Walker,Buehler,buehlwa01,Walker Buehler,Modern Era (2016-Pres),Modern Era (2016-Pres),7.249770852428965,8.664527956003665,2.439046746104491,0.8785517873510541,175.7777777777778,87.9,85.0,83.2,54.4,78.2,77.74000000000001,89.7,Epic,85.0,83.2,54.4,87.9
buehrma01,214,160,518,493,33,10,0,9850,3472,1391,361.0,734,1870,16,2000,2015,3283.3333333333335,635.6666666666667,95,95,0,346,138,73.0,253,618,39,27,17.43,2007,2007,1.0,3,59.97,SP,Mark,Buehrle,buehrma01,Mark Buehrle,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.690067810131632,5.042680494615077,2.2520941364180294,1.0015955325089747,211.8888888888889,30.8,19.7,93.2,29.4,88.3,52.28,65.3,Uncommon,19.7,93.2,29.4,30.8
buffich01,233,152,414,396,351,30,3,10212,3344,1120,87.0,856,1700,11,1882,1892,3404.0,1367.3333333333333,156,160,0,769,256,31.0,362,1220,104,49,38.33,1887,1884,0.9716312056737588,3,60.73,SP,Charlie,Buffinton,buffich01,Charlie Buffinton,The Genesis Era (1871-1900),"The Genesis Era (1871-1892, 45-50ft)",8.090174393874948,5.117609527860485,1.8783496384517226,0.292854104636325,455.77777777777777,71.6,70.7,89.5,85.6,125.0,88.48,95.8,Legendary,70.7,89.5,85.6,71.6
buhlbo01,166,132,457,369,111,20,6,7761,2446,1019,238.0,1105,1268,15,1953,1967,2587.0,591.0,76,97,0,309,250,51.0,196,516,44,26,10.809999999999999,1959,1960,0.7743727598566309,3,30.03,SP,Bob,Buhl,buhlbo01,Bob Buhl,Integration (1942-1960),Integration (1942-1960),8.020227560050568,4.9064475347661185,3.653603034134007,0.8078381795195955,197.0,67.7,50.8,36.2,39.7,84.2,55.72000000000001,69.6,Uncommon,50.8,36.2,39.7,67.7
bumgama01,134,124,358,355,16,7,0,6628,2007,853,258.0,544,2070,15,2009,2023,2209.3333333333335,646.3333333333334,97,97,0,684,155,62.0,202,506,46,27,13.77,2016,2015,1.0,3,32.43,SP,Madison,Bumgarner,bumgama01,Madison Bumgarner,Modern Era (2016-Pres),Modern Era (2016-Pres),7.389523434423001,8.573454115793618,2.4044899566758566,0.8719968491532099,215.44444444444446,81.5,83.2,84.8,55.3,89.3,78.82,90.5,Legendary,83.2,84.8,55.3,81.5
bummeaa01,21,20,387,2,0,0,5,1145,338,161,23.0,164,429,9,2017,2025,381.6666666666667,149.66666666666669,0,146,3,159,52,8.0,45,134,6,4,3.89,2021,2019,0.0,3,3.9800000000000004,RP,Aaron,Bummer,bummeaa01,Aaron Bummer,Modern Era (2016-Pres),Modern Era (2016-Pres),8.310772163965682,7.238322211630123,3.168732125834128,0.7206863679694947,49.88888888888889,39.3,56.4,50.1,76.9,25.0,49.540000000000006,61.9,Uncommon,56.4,50.1,76.9,39.3
bundydy01,54,65,190,162,3,1,0,2732,902,480,163.0,285,852,8,2012,2022,910.6666666666666,441.0,72,94,0,418,151,73.0,215,422,30,29,6.33,2018,2017,0.7962962962962963,3,7.5,SP,Dylan,Bundy,bundydy01,Dylan Bundy,Modern Era (2016-Pres),Modern Era (2016-Pres),8.577223088923557,7.585023400936037,3.1185647425897036,1.3057722308892354,147.0,27.1,63.3,52.4,5.0,66.8,42.92,58.4,Common,63.3,52.4,5.0,27.1
bunkewa01,60,52,206,152,34,5,5,3256,976,423,113.0,334,569,9,1963,1971,1085.3333333333333,625.6666666666666,87,98,4,310,182,62.0,215,529,41,24,8.23,1968,1969,0.8932773109243697,3,7.399999999999999,SP,Wally,Bunker,bunkewa01,Wally Bunker,Expansion (1961-1976),Expansion (1961-1976),7.825191764230925,4.711344368187324,2.7589826402906743,0.8938231731933791,208.55555555555554,66.8,26.8,70.6,32.8,87.4,56.879999999999995,70.9,Rare,26.8,70.6,32.8,66.8
bunniji01,224,184,591,519,151,40,16,11281,3433,1366,372.0,1000,2855,17,1955,1971,3760.3333333333335,907.3333333333333,120,122,1,773,190,67.0,245,754,55,38,24.75,1964,1966,0.9844961240310077,3,61.19,SP,Jim,Bunning,bunniji01,Jim Bunning,Expansion (1961-1976),Expansion (1961-1976),7.663455749548465,7.276038531005419,2.1222155328115595,0.7071041541240217,302.4444444444444,74.1,89.7,99.1,63.5,108.4,86.96000000000001,94.9,Legendary,89.7,99.1,63.5,74.1
burbada01,115,87,511,234,6,1,3,5333,1777,886,201.0,762,1398,15,1990,2004,1777.6666666666667,615.0,97,98,0,486,256,79.0,292,620,46,25,10.96,1999,1998,0.9895833333333334,3,18.12,SP,Dave,Burba,burbada01,Dave Burba,Steroid Era (1994-2005),Steroid Era (1994-2005),8.932515337423313,6.7165644171779135,3.6122699386503063,1.0932515337423314,205.0,27.5,63.2,36.6,21.3,86.4,47.0,59.6,Common,63.2,36.6,21.3,27.5
burdele01,203,144,626,373,158,33,31,9202,3186,1246,289.0,628,1074,18,1950,1967,3067.3333333333335,669.3333333333333,80,123,9,247,170,46.0,213,635,49,29,12.39,1955,1953,0.6740499520819886,3,24.01,SP,Lew,Burdette,burdele01,Lew Burdette,Integration (1942-1960),Integration (1942-1960),8.5295245398773,3.822469325153375,2.4961656441717794,0.6832822085889572,223.1111111111111,45.3,20.0,86.2,61.3,91.5,60.86,74.8,Rare,20.0,86.2,61.3,45.3
burgmto01,79,55,745,3,0,0,102,3776,1231,452,94.0,384,584,17,1968,1984,1258.6666666666667,289.66666666666663,0,169,43,142,72,12.0,65,256,21,11,10.3,1979,1980,0.0,3,17.5,RP,Tom,Burgmeier,burgmto01,Tom Burgmeier,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.176991150442479,4.85636487406399,2.6303607896528254,0.5881552076242342,96.55555555555554,56.9,30.6,76.4,83.6,46.6,58.82,72.8,Rare,30.6,76.4,83.6,56.9
burkebo01,38,46,254,88,27,4,5,2756,926,437,35.0,360,299,10,1927,1937,918.6666666666666,396.66666666666663,34,103,2,110,154,14.0,165,370,19,13,6.83,1931,1934,0.3351351351351351,3,7.22,RP,Bobby,Burke,burkebo01,Bobby Burke,Golden Era (1920-1941),Golden Era (1920-1941),8.430167597765363,3.502793296089386,3.395530726256984,0.5128491620111733,132.2222222222222,63.5,19.4,38.5,74.9,60.9,51.440000000000005,64.3,Uncommon,19.4,38.5,74.9,63.5
burkebr01,21,12,214,8,0,0,0,793,252,114,40.0,78,249,5,2019,2025,264.3333333333333,170.66666666666666,7,127,0,156,53,23.0,63,151,14,8,3.5300000000000002,2024,2022,0.33816425120772947,3,3.09,RP,Brock,Burke,burkebr01,Brock Burke,Modern Era (2016-Pres),Modern Era (2016-Pres),8.25269784172662,6.755395683453238,3.0134892086330938,1.044064748201439,56.888888888888886,42.0,46.7,57.2,30.8,28.4,41.02,57.8,Common,46.7,57.2,30.8,42.0
burkejo03,166,136,445,423,21,6,1,7945,2866,1268,257.0,700,1766,15,1987,2003,2648.3333333333335,640.3333333333334,98,98,0,471,140,55.0,264,651,43,31,9.780000000000001,1996,2001,1.0,3,23.73,SP,John,Burkett,burkejo03,John Burkett,Steroid Era (1994-2005),Steroid Era (1994-2005),8.99523998413328,6.353431178103927,2.261007536691789,0.803252677508925,213.44444444444446,24.8,55.0,95.5,63.3,88.8,65.48,79.4,Rare,55.0,95.5,63.3,24.8
burketi01,49,33,498,2,0,0,102,2098,624,211,49.0,219,444,8,1985,1992,699.3333333333334,296.0,0,201,54,199,83,18.0,68,218,25,7,9.7,1989,1987,0.0,3,12.32,RP,Tim,Burke,burketi01,Tim Burke,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.383064516129032,5.828629032258064,2.7963709677419355,0.6895161290322581,98.66666666666667,92.1,54.5,69.0,67.1,47.5,66.04,80.0,Epic,54.5,69.0,67.1,92.1
burkhke01,27,20,148,41,18,6,7,1559,546,222,35.0,165,181,5,1945,1949,519.6666666666666,345.6666666666667,35,78,5,107,112,15.0,112,346,24,11,7.14,1948,1945,0.34793650793650793,3,6.03,RP,Ken,Burkhart,burkhke01,Ken Burkhart,Integration (1942-1960),Integration (1942-1960),8.82223579718998,3.7806963958460598,3.0201588271227853,0.577275503970678,115.22222222222223,32.4,18.8,63.6,79.7,54.1,49.720000000000006,62.1,Uncommon,18.8,63.6,79.7,32.4
burneaj01,164,157,435,430,24,10,0,8194,2519,1210,263.0,1100,2513,17,1999,2015,2731.3333333333335,620.3333333333334,94,96,0,596,266,49.0,248,530,37,30,11.86,2008,2009,0.978494623655914,3,29.56,SP,A. J.,Burnett,burnea.01,A. J. Burnett,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.887037789516457,7.87972368955709,3.698496546119463,0.7570093457943925,206.7777777777778,66.7,80.7,28.4,66.1,86.9,65.76,79.7,Rare,80.7,28.4,66.1,66.7
burneco01,63,38,210,149,0,0,2,2904,756,339,104.0,280,1114,8,2018,2025,968.0,562.6666666666666,93,93,0,677,151,52.0,184,408,33,21,13.07,2022,2021,1.0,3,19.05,SP,Corbin,Burnes,burneco01,Corbin Burnes,Modern Era (2016-Pres),Modern Era (2016-Pres),7.043706293706295,9.431381118881118,2.6210664335664338,0.8496503496503497,187.55555555555554,97.4,100.4,75.0,58.5,81.5,82.56,92.5,Legendary,100.4,75.0,58.5,97.4
burnese01,15,23,380,13,1,1,10,1135,358,148,37.0,148,277,9,2004,2016,378.3333333333333,145.0,0,176,5,139,45,10.0,39,124,3,10,4.59,2010,2010,0.0,3,6.95,RP,Sean,Burnett,burnese01,Sean Burnett,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.162318840579712,6.814492753623188,3.028985507246377,0.7826086956521738,48.333333333333336,54.4,57.8,58.4,62.3,24.7,51.52,64.4,Uncommon,57.8,58.4,62.3,54.4
burnewa01,14,21,68,27,5,1,1,788,259,104,23.0,97,122,3,1956,1958,262.6666666666667,262.6666666666667,27,68,1,122,97,23.0,104,259,14,21,3.77,1957,1956,0.44931773879142306,3,3.77,RP,Wally,Burnette,burnewa01,Wally Burnette,Integration (1942-1960),Integration (1942-1960),8.712536023054755,4.750720461095101,3.270172910662824,0.8364553314121037,87.55555555555556,37.3,46.4,52.8,34.7,43.0,42.839999999999996,58.4,Common,46.4,52.8,34.7,37.3
burnsbr01,70,60,193,161,39,11,3,3283,1045,445,93.0,362,734,8,1978,1985,1094.3333333333333,621.6666666666666,89,94,0,413,191,57.0,221,558,43,30,15.1,1981,1980,0.9479847494553377,3,17.85,SP,Britt,Burns,burnsbr01,Britt Burns,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.180933062880325,5.862474645030425,2.8709939148073023,0.8434077079107505,207.2222222222222,56.7,55.3,65.6,41.9,87.0,61.30000000000001,75.2,Rare,55.3,65.6,41.9,56.7
burnsto02,21,23,203,33,2,0,13,1469,439,189,43.0,175,252,6,1988,1993,489.6666666666667,277.6666666666667,18,110,12,149,94,19.0,86,237,17,10,5.11,1991,1989,0.3033470132238942,3,5.199999999999999,RP,Todd,Burns,burnsto02,Todd Burns,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.024424284717377,5.110258199581298,3.110956036287509,0.7348220516399162,92.55555555555556,63.6,36.8,54.9,59.7,45.0,52.0,65.0,Uncommon,36.8,54.9,59.7,63.6
burrira01,108,134,480,302,47,10,4,6566,2310,1015,221.0,764,1065,15,1973,1987,2188.6666666666665,699.0,99,107,0,313,233,62.0,269,703,43,33,11.59,1977,1976,0.9229082023199671,3,13.11,SP,Ray,Burris,burrira01,Ray Burris,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.92880978865406,4.35706340378198,3.044493882091212,0.8209121245828699,233.0,23.5,18.3,57.9,45.6,93.7,47.8,59.8,Common,18.3,57.9,45.6,23.5
burtoja01,18,19,367,0,0,0,10,1083,311,138,31.0,136,305,8,2007,2014,361.0,163.66666666666666,0,165,5,149,63,13.0,48,125,12,5,3.67,2010,2012,0.0,3,4.71,RP,Jared,Burton,burtoja01,Jared Burton,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.768102658111825,6.712190650779103,3.31897341888176,0.8166819431714024,54.55555555555555,72.1,55.6,45.4,57.2,27.3,51.52,64.4,Uncommon,55.6,45.4,57.2,72.1
busbyst01,70,54,167,150,53,7,0,3182,1003,438,73.0,433,659,8,1972,1980,1060.6666666666667,791.0,109,109,0,532,278,50.0,311,763,56,41,15.11,1975,1974,1.0,3,16.04,SP,Steve,Busby,busbyst01,Steve Busby,Expansion (1961-1976),Expansion (1961-1976),8.644803229061555,5.941473259334005,3.1705348133198785,0.6357214934409687,263.6666666666667,29.8,56.9,52.2,75.2,100.3,62.88000000000001,76.8,Rare,56.9,52.2,75.2,29.8
bushda01,56,69,211,187,6,3,0,3433,1199,601,170.0,296,768,9,2004,2013,1144.3333333333333,492.6666666666667,77,81,0,339,111,66.0,229,459,26,25,5.71,2007,2006,0.958886780518659,3,4.18,SP,Dave,Bush,bushda01,Dave Bush,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.418190567853705,5.992781520692974,2.3662175168431183,1.1174205967276225,164.22222222222223,43.0,40.1,88.1,12.0,73.7,51.38,64.2,Uncommon,40.1,88.1,12.0,43.0
bushgu01,176,136,542,308,151,16,34,8166,2950,1166,152.0,859,850,17,1923,1945,2722.0,609.6666666666667,70,112,6,178,189,15.0,194,587,43,31,9.96,1929,1926,0.6162472577106723,3,22.7,SP,Guy,Bush,bushgu01,Guy Bush,Golden Era (1920-1941),Golden Era (1920-1941),8.624536846438863,3.3371757925072045,2.8913132976533547,0.3890489913544668,203.22222222222226,55.2,14.3,61.6,100.2,85.9,63.44000000000001,77.4,Rare,14.3,61.6,100.2,55.2
